gameserver,type,key,value
pcserver,Parameter,emailalert,"off"
pcserver,Parameter,email,"email@example.com"
pcserver,Parameter,emailfrom,""
pcserver,Parameter,engine,"madness"
pcserver,Parameter,executable,"./DedicatedServerCmd"
pcserver,Parameter,executabledir,"${serverfiles}"
pcserver,Parameter,gamelogdir,"${systemdir}/logs"
pcserver,Parameter,gamename,"Project Cars"
pcserver,Parameter,glibc,"2.4"
pcserver,Parameter,iftttalert,"off"
pcserver,Parameter,iftttevent,"linuxgsm_alert"
pcserver,Parameter,ifttttoken,"accesstoken"
pcserver,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
pcserver,Parameter,lgsmlogdir,"${logdir}/script"
pcserver,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
pcserver,Parameter,logdays,"7"
pcserver,Parameter,logdir,"${rootdir}/log"
pcserver,Parameter,mailgunalert,"off"
pcserver,Parameter,mailgundomain,"example.com"
pcserver,Parameter,mailgunemail,"email@myemail.com"
pcserver,Parameter,mailgunemailfrom,"alert@example.com"
pcserver,Parameter,mailguntoken,"accesstoken"
pcserver,Parameter,maxbackupdays,"30"
pcserver,Parameter,maxbackups,"4"
pcserver,Parameter,parms,"--config ${servercfg}"
pcserver,Parameter,postalert,"off"
pcserver,Parameter,postdays,"7"
pcserver,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
pcserver,Parameter,posttarget,"https://hastebin.com"
pcserver,Parameter,pushbulletalert,"off"
pcserver,Parameter,pushbullettoken,"accesstoken"
pcserver,Parameter,pushoveralert,"off"
pcserver,Parameter,pushovertoken,"accesstoken"
pcserver,Parameter,querydelay,"1"
pcserver,Parameter,servercfgdefault,"server.cfg"
pcserver,Parameter,servercfgdir,"${systemdir}"
pcserver,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
pcserver,Parameter,servercfg,"${servicename}.cfg"
pcserver,Parameter,sleeptime,"0.5"
pcserver,Parameter,steammaster,"false"
pcserver,Parameter,stoponbackup,"on"
pcserver,Parameter,systemdir,"${serverfiles}"
pcserver,Parameter,telegramalert,"off"
pcserver,Parameter,telegramchatid,""
pcserver,Parameter,telegramtoken,"accesstoken"
pcserver,Parameter,updateonstart,"off"
pstbsserver,Function,fn_parms,
pstbsserver,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
pstbsserver,Parameter,ansi,"on"
pstbsserver,Parameter,appid,"746200"
pstbsserver,Parameter,backupdir,"${lgsmdir}/backup"
pstbsserver,Parameter,branch,""
pstbsserver,Parameter,channeltag,""
pstbsserver,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
pstbsserver,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
pstbsserver,Parameter,consolelogdir,"${logdir}/console"
pstbsserver,Parameter,consolelogging,"on"
pstbsserver,Parameter,curlcustomstring,""
pstbsserver,Parameter,discordalert,"off"
pstbsserver,Parameter,discordwebhook,"webhook"
pstbsserver,Parameter,displayip,""
pstbsserver,Parameter,emailalert,"off"
pstbsserver,Parameter,email,"email@example.com"
pstbsserver,Parameter,emailfrom,""
pstbsserver,Parameter,engine,"unreal4"
pstbsserver,Parameter,executabledir,"${serverfiles}"
pstbsserver,Parameter,executable,"./PostScriptumServer.sh"
pstbsserver,Parameter,gamelogdir,"${systemdir}/Saved/Logs"
pstbsserver,Parameter,gamelog,"${gamelogdir}/${servicename}-game.log"
pstbsserver,Parameter,gamename,"pstbsserver"
pstbsserver,Parameter,glibc,"2.17"
pstbsserver,Parameter,iftttalert,"off"
pstbsserver,Parameter,iftttevent,"linuxgsm_alert"
pstbsserver,Parameter,ifttttoken,"accesstoken"
pstbsserver,Parameter,ip,"0.0.0.0"
pstbsserver,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
pstbsserver,Parameter,lgsmlogdir,"${logdir}/script"
pstbsserver,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
pstbsserver,Parameter,logdays,"7"
pstbsserver,Parameter,logdir,"${rootdir}/log"
pstbsserver,Parameter,mailgunalert,"off"
pstbsserver,Parameter,mailgundomain,"example.com"
pstbsserver,Parameter,mailgunemail,"email@myemail.com"
pstbsserver,Parameter,mailgunemailfrom,"alert@example.com"
pstbsserver,Parameter,mailguntoken,"accesstoken"
pstbsserver,Parameter,maxbackupdays,"30"
pstbsserver,Parameter,maxbackups,"4"
pstbsserver,Parameter,maxplayers,"40"
pstbsserver,Parameter,numreservedslots,"2"
pstbsserver,Parameter,parms,"MULTIHOME=${ip}?RANDOM=${randommap}?Port=${port}?QueryPort=${queryport}?MaxPlayers=${maxplayers}?NumReservedSlots=${numreservedslots}"
pstbsserver,Parameter,port,"10027"
pstbsserver,Parameter,postalert,"off"
pstbsserver,Parameter,postdays,"7"
pstbsserver,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
pstbsserver,Parameter,posttarget,"https://hastebin.com"
pstbsserver,Parameter,pushbulletalert,"off"
pstbsserver,Parameter,pushbullettoken,"accesstoken"
pstbsserver,Parameter,pushoveralert,"off"
pstbsserver,Parameter,pushovertoken,"accesstoken"
pstbsserver,Parameter,querydelay,"1"
pstbsserver,Parameter,queryport,"10037"
pstbsserver,Parameter,randommap,"ALWAYS"
pstbsserver,Parameter,servercfgdefault,"Server.cfg"
pstbsserver,Parameter,servercfgdir,"${systemdir}/ServerConfig"
pstbsserver,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
pstbsserver,Parameter,servercfg,"Server.cfg"
pstbsserver,Parameter,sleeptime,"0.5"
pstbsserver,Parameter,steammaster,"false"
pstbsserver,Parameter,stoponbackup,"on"
pstbsserver,Parameter,systemdir,"${serverfiles}/PostScriptum"
pstbsserver,Parameter,telegramalert,"off"
pstbsserver,Parameter,telegramchatid,""
pstbsserver,Parameter,telegramtoken,"accesstoken"
pstbsserver,Parameter,updateonstart,"off"
pvkiiserver,Function,fn_parms,
pvkiiserver,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
pvkiiserver,Parameter,ansi,"on"
pvkiiserver,Parameter,appid,"17575"
pvkiiserver,Parameter,backupdir,"${rootdir}/backups"
pvkiiserver,Parameter,branch,""
pvkiiserver,Parameter,channeltag,""
pvkiiserver,Parameter,clientport,"27005"
pvkiiserver,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
pvkiiserver,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
pvkiiserver,Parameter,consolelogdir,"${logdir}/console"
pvkiiserver,Parameter,consolelogging,"on"
pvkiiserver,Parameter,curlcustomstring,""
pvkiiserver,Parameter,defaultmap,"bt_island"
pvkiiserver,Parameter,discordalert,"off"
pvkiiserver,Parameter,discordwebhook,"webhook"
pvkiiserver,Parameter,displayip,""
pvkiiserver,Parameter,emailalert,"off"
pvkiiserver,Parameter,email,"email@example.com"
pvkiiserver,Parameter,emailfrom,""
pvkiiserver,Parameter,engine,"source"
pvkiiserver,Parameter,executabledir,"${serverfiles}"
pvkiiserver,Parameter,executable,"./srcds_run"
pvkiiserver,Parameter,gamelogdir,"${systemdir}/logs"
pvkiiserver,Parameter,gamename,"Pirates, Vikings, and Knights II"
pvkiiserver,Parameter,glibc,"2.15"
pvkiiserver,Parameter,iftttalert,"off"
pvkiiserver,Parameter,iftttevent,"linuxgsm_alert"
pvkiiserver,Parameter,ifttttoken,"accesstoken"
pvkiiserver,Parameter,ip,"0.0.0.0"
pvkiiserver,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
pvkiiserver,Parameter,lgsmlogdir,"${logdir}/script"
pvkiiserver,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
pvkiiserver,Parameter,logdays,"7"
pvkiiserver,Parameter,logdir,"${rootdir}/log"
pvkiiserver,Parameter,mailgunalert,"off"
pvkiiserver,Parameter,mailgundomain,"example.com"
pvkiiserver,Parameter,mailgunemail,"email@myemail.com"
pvkiiserver,Parameter,mailgunemailfrom,"alert@example.com"
pvkiiserver,Parameter,mailguntoken,"accesstoken"
pvkiiserver,Parameter,maxbackupdays,"30"
pvkiiserver,Parameter,maxbackups,"4"
pvkiiserver,Parameter,maxplayers,"24"
pvkiiserver,Parameter,parms,"-game pvkii -strictportbind -ip ${ip} -port ${port} +clientport ${clientport} +tv_port ${sourcetvport} +map ${defaultmap} +servercfgfile ${servercfg} -maxplayers ${maxplayers}"
pvkiiserver,Parameter,port,"27015"
pvkiiserver,Parameter,postalert,"off"
pvkiiserver,Parameter,postdays,"7"
pvkiiserver,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
pvkiiserver,Parameter,posttarget,"https://hastebin.com"
pvkiiserver,Parameter,pushbulletalert,"off"
pvkiiserver,Parameter,pushbullettoken,"accesstoken"
pvkiiserver,Parameter,pushoveralert,"off"
pvkiiserver,Parameter,pushovertoken,"accesstoken"
pvkiiserver,Parameter,querydelay,"1"
pvkiiserver,Parameter,servercfgdefault,"server.cfg"
pvkiiserver,Parameter,servercfgdir,"${systemdir}/cfg"
pvkiiserver,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
pvkiiserver,Parameter,servercfg,"${servicename}.cfg"
pvkiiserver,Parameter,sleeptime,"0.5"
pvkiiserver,Parameter,sourcetvport,"27020"
pvkiiserver,Parameter,steammaster,"true"
pvkiiserver,Parameter,stoponbackup,"on"
pvkiiserver,Parameter,systemdir,"${serverfiles}/pvkii"
pvkiiserver,Parameter,telegramalert,"off"
pvkiiserver,Parameter,telegramchatid,""
pvkiiserver,Parameter,telegramtoken,"accesstoken"
pvkiiserver,Parameter,updateonstart,"off"
pzserver,Function,fn_parms,
pzserver,Parameter,adminpassword,"CHANGE_ME"
pzserver,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
pzserver,Parameter,ansi,"on"
pzserver,Parameter,appid,"380870"
pzserver,Parameter,backupdir,"${rootdir}/backups"
pzserver,Parameter,branch,""
pzserver,Parameter,channeltag,""
pzserver,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
pzserver,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
pzserver,Parameter,consolelogdir,"${logdir}/console"
pzserver,Parameter,consolelogging,"on"
pzserver,Parameter,curlcustomstring,""
pzserver,Parameter,discordalert,"off"
pzserver,Parameter,discordwebhook,"webhook"
pzserver,Parameter,displayip,""
pzserver,Parameter,emailalert,"off"
pzserver,Parameter,email,"email@example.com"
pzserver,Parameter,emailfrom,""
pzserver,Parameter,engine,"projectzomboid"
pzserver,Parameter,executabledir,"${serverfiles}"
pzserver,Parameter,executable,"./start-server.sh"
pzserver,Parameter,gamelogdir,"${HOME}/Zomboid/Logs"
pzserver,Parameter,gamename,"Project Zomboid"
pzserver,Parameter,glibc,"2.15"
pzserver,Parameter,iftttalert,"off"
pzserver,Parameter,iftttevent,"linuxgsm_alert"
pzserver,Parameter,ifttttoken,"accesstoken"
pzserver,Parameter,ip,"0.0.0.0"
pzserver,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
pzserver,Parameter,lgsmlogdir,"${logdir}/script"
pzserver,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
pzserver,Parameter,logdays,"7"
pzserver,Parameter,logdir,"${rootdir}/log"
pzserver,Parameter,mailgunalert,"off"
pzserver,Parameter,mailgundomain,"example.com"
pzserver,Parameter,mailgunemail,"email@myemail.com"
pzserver,Parameter,mailgunemailfrom,"alert@example.com"
pzserver,Parameter,mailguntoken,"accesstoken"
pzserver,Parameter,maxbackupdays,"30"
pzserver,Parameter,maxbackups,"4"
pzserver,Parameter,parms,"-ip ${ip} -adminpassword \""${adminpassword}\"" -servername ${servicename}"
pzserver,Parameter,postalert,"off"
pzserver,Parameter,postdays,"7"
pzserver,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
pzserver,Parameter,posttarget,"https://hastebin.com"
pzserver,Parameter,pushbulletalert,"off"
pzserver,Parameter,pushbullettoken,"accesstoken"
pzserver,Parameter,pushoveralert,"off"
pzserver,Parameter,pushovertoken,"accesstoken"
pzserver,Parameter,querydelay,"1"
pzserver,Parameter,servercfgdefault,"server.ini"
pzserver,Parameter,servercfgdir,"${HOME}/Zomboid/Server"
pzserver,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
pzserver,Parameter,servercfg,"${servicename}.ini"
pzserver,Parameter,sleeptime,"0.5"
pzserver,Parameter,steammaster,"false"
pzserver,Parameter,stoponbackup,"on"
pzserver,Parameter,systemdir,"${serverfiles}"
pzserver,Parameter,telegramalert,"off"
pzserver,Parameter,telegramchatid,""
pzserver,Parameter,telegramtoken,"accesstoken"
pzserver,Parameter,updateonstart,"off"
q2server,Function,fn_parms,
q2server,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
q2server,Parameter,ansi,"on"
q2server,Parameter,backupdir,"${rootdir}/backups"
q2server,Parameter,channeltag,""
q2server,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
q2server,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
q2server,Parameter,consolelogdir,"${logdir}/console"
q2server,Parameter,consolelogging,"on"
q2server,Parameter,curlcustomstring,""
q2server,Parameter,defaultmap,"q2dm1"
q2server,Parameter,discordalert,"off"
q2server,Parameter,discordwebhook,"webhook"
q2server,Parameter,displayip,""
q2server,Parameter,emailalert,"off"
q2server,Parameter,email,"email@example.com"
q2server,Parameter,emailfrom,""
q2server,Parameter,engine,"idtech2"
q2server,Parameter,executabledir,"${serverfiles}"
q2server,Parameter,executable,"./quake2"
q2server,Parameter,gamelogdir,"${serverfiles}/Logs"
q2server,Parameter,gamename,"Quake 2"
q2server,Parameter,glibc,"null"
q2server,Parameter,iftttalert,"off"
q2server,Parameter,iftttevent,"linuxgsm_alert"
q2server,Parameter,ifttttoken,"accesstoken"
q2server,Parameter,ip,"0.0.0.0"
q2server,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
q2server,Parameter,lgsmlogdir,"${logdir}/script"
q2server,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
q2server,Parameter,logdays,"7"
q2server,Parameter,logdir,"${rootdir}/log"
q2server,Parameter,mailgunalert,"off"
q2server,Parameter,mailgundomain,"example.com"
q2server,Parameter,mailgunemail,"email@myemail.com"
q2server,Parameter,mailgunemailfrom,"alert@example.com"
q2server,Parameter,mailguntoken,"accesstoken"
q2server,Parameter,maxbackupdays,"30"
q2server,Parameter,maxbackups,"4"
q2server,Parameter,parms,"+set dedicated 1 +set ip ${ip} +set port ${port} +exec ${servercfg} +set deathmatch 1 +map ${defaultmap}"
q2server,Parameter,port,"27910"
q2server,Parameter,postalert,"off"
q2server,Parameter,postdays,"7"
q2server,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
q2server,Parameter,posttarget,"https://hastebin.com"
q2server,Parameter,pushbulletalert,"off"
q2server,Parameter,pushbullettoken,"accesstoken"
q2server,Parameter,pushoveralert,"off"
q2server,Parameter,pushovertoken,"accesstoken"
q2server,Parameter,querydelay,"1"
q2server,Parameter,servercfgdefault,"server.cfg"
q2server,Parameter,servercfgdir,"${systemdir}"
q2server,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
q2server,Parameter,servercfg,"${servicename}.cfg"
q2server,Parameter,sleeptime,"0.5"
q2server,Parameter,stoponbackup,"on"
q2server,Parameter,systemdir,"${serverfiles}/baseq2"
q2server,Parameter,telegramalert,"off"
q2server,Parameter,telegramchatid,""
q2server,Parameter,telegramtoken,"accesstoken"
q3server,Function,fn_parms,
q3server,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
q3server,Parameter,ansi,"on"
q3server,Parameter,backupdir,"${rootdir}/backups"
q3server,Parameter,channeltag,""
q3server,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
q3server,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
q3server,Parameter,consolelogdir,"${logdir}/console"
q3server,Parameter,consolelogging,"on"
q3server,Parameter,curlcustomstring,""
q3server,Parameter,defaultmap,"q3dm17"
q3server,Parameter,discordalert,"off"
q3server,Parameter,discordwebhook,"webhook"
q3server,Parameter,displayip,""
q3server,Parameter,emailalert,"off"
q3server,Parameter,email,"email@example.com"
q3server,Parameter,emailfrom,""
q3server,Parameter,engine,"idtech3"
q3server,Parameter,executabledir,"${serverfiles}"
q3server,Parameter,executable,"./q3ded"
q3server,Parameter,gamelogdir,"${serverfiles}/Logs"
q3server,Parameter,gamename,"Quake 3: Arena"
q3server,Parameter,glibc,"2.1"
q3server,Parameter,iftttalert,"off"
q3server,Parameter,iftttevent,"linuxgsm_alert"
q3server,Parameter,ifttttoken,"accesstoken"
q3server,Parameter,ip,"0.0.0.0"
q3server,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
q3server,Parameter,lgsmlogdir,"${logdir}/script"
q3server,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
q3server,Parameter,logdays,"7"
q3server,Parameter,logdir,"${rootdir}/log"
q3server,Parameter,mailgunalert,"off"
q3server,Parameter,mailgundomain,"example.com"
q3server,Parameter,mailgunemail,"email@myemail.com"
q3server,Parameter,mailgunemailfrom,"alert@example.com"
q3server,Parameter,mailguntoken,"accesstoken"
q3server,Parameter,maxbackupdays,"30"
q3server,Parameter,maxbackups,"4"
q3server,Parameter,parms,"+set sv_punkbuster 0 +set fs_basepath ${serverfiles} +set dedicated 2 +set com_hunkMegs 32 +set net_ip ${ip} +set net_port ${port} +exec ${servercfg} +map ${defaultmap}"
q3server,Parameter,port,"27960"
q3server,Parameter,postalert,"off"
q3server,Parameter,postdays,"7"
q3server,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
q3server,Parameter,posttarget,"https://hastebin.com"
q3server,Parameter,pushbulletalert,"off"
q3server,Parameter,pushbullettoken,"accesstoken"
q3server,Parameter,pushoveralert,"off"
q3server,Parameter,pushovertoken,"accesstoken"
q3server,Parameter,querydelay,"1"
q3server,Parameter,servercfgdefault,"server.cfg"
q3server,Parameter,servercfgdir,"${systemdir}"
q3server,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
q3server,Parameter,servercfg,"${servicename}.cfg"
q3server,Parameter,sleeptime,"0.5"
q3server,Parameter,stoponbackup,"on"
q3server,Parameter,systemdir,"${serverfiles}/baseq3"
q3server,Parameter,telegramalert,"off"
q3server,Parameter,telegramchatid,""
q3server,Parameter,telegramtoken,"accesstoken"
qlserver,Function,fn_parms,
qlserver,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
qlserver,Parameter,ansi,"on"
qlserver,Parameter,appid,"349090"
qlserver,Parameter,backupdir,"${rootdir}/backups"
qlserver,Parameter,branch,""
qlserver,Parameter,channeltag,""
qlserver,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
qlserver,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
qlserver,Parameter,consolelogdir,"${logdir}/console"
qlserver,Parameter,consolelogging,"on"
qlserver,Parameter,curlcustomstring,""
qlserver,Parameter,discordalert,"off"
qlserver,Parameter,discordwebhook,"webhook"
qlserver,Parameter,displayip,""
qlserver,Parameter,emailalert,"off"
qlserver,Parameter,email,"email@example.com"
qlserver,Parameter,emailfrom,""
qlserver,Parameter,engine,"idtech3_ql"
qlserver,Parameter,executable,"$([ ""$(uname -m)"" == ""x86_64"" ] && echo ""./run_server_x64.sh"" || echo ""./run_server_x86.sh"")"
qlserver,Parameter,executabledir,"${serverfiles}"
qlserver,Parameter,gamelogdir,"${logdir}/server"
qlserver,Parameter,gamelog,"${gamelogdir}/${servicename}-game.log"
qlserver,Parameter,gamename,"Quake Live"
qlserver,Parameter,glibc,"2.15"
qlserver,Parameter,iftttalert,"off"
qlserver,Parameter,iftttevent,"linuxgsm_alert"
qlserver,Parameter,ifttttoken,"accesstoken"
qlserver,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
qlserver,Parameter,lgsmlogdir,"${logdir}/script"
qlserver,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
